0.14443 0.653529 0.143339 0.144099
0.347647 0.152336 0.857759 0.139406
0.139888 0.359439 0.148899 0.852379
0.349886 0.849339 0.841202 0.643577
0.852967 0.645677 0.843724 0.344309
0.149149 0.637235 0.157679 0.148624
0.655357 0.152499 0.843031 0.856711
0.848425 0.647535 0.853412 0.343249
0.156069 0.150053 0.143138 0.35906
0.3464 0.847763 0.850345 0.652879
0.158806 0.350766 0.147467 0.84981
0.153029 0.159928 0.149692 0.345821
0.142908 0.646308 0.155577 0.152505
0.65136 0.158924 0.844966 0.850928
0.149927 0.346765 0.160424 0.847099
0.347378 0.144278 0.852974 0.14683
0.349781 0.148665 0.845915 0.147605
0.835754 0.649087 0.850562 0.347412
0.35149 0.156 0.853845 0.152804
0.357666 0.139926 0.867781 0.152666
0.148876 0.357137 0.155018 0.853193
0.35272 0.847313 0.853783 0.644313
0.350088 0.858525 0.859685 0.660323
0.657147 0.148427 0.852403 0.852175
0.352108 0.854538 0.848016 0.642044
0.656527 0.153509 0.843833 0.864586
0.147602 0.151732 0.157962 0.355546
0.349616 0.153298 0.848462 0.149854
0.861068 0.643223 0.848113 0.339827
0.160429 0.64337 0.151176 0.155642
0.356977 0.843727 0.855373 0.64651
0.154627 0.651572 0.137454 0.15398
0.166469 0.347732 0.140482 0.856974
0.345882 0.147681 0.861794 0.144901
0.142442 0.347401 0.15983 0.843374
0.146318 0.641353 0.15638 0.156441
0.856269 0.655967 0.843239 0.345901
0.849848 0.649374 0.862682 0.343087
0.149656 0.349262 0.144723 0.846583
0.148309 0.356622 0.147679 0.852195
0.149182 0.651647 0.143169 0.142997
0.646323 0.142717 0.840764 0.844885
0.333252 0.15885 0.841372 0.151003
0.339896 0.145019 0.850815 0.144996
0.15343 0.649269 0.158419 0.154633
0.153011 0.644695 0.149649 0.146354
0.645808 0.15131 0.85094 0.860873
0.141126 0.345632 0.154114 0.846126
0.152965 0.646629 0.145141 0.146002
0.153056 0.646877 0.155075 0.145195
0.34947 0.845471 0.855375 0.636499
0.656125 0.146014 0.848546 0.859039
0.358814 0.851254 0.843704 0.650259
0.148314 0.648754 0.145661 0.14924
0.859952 0.648488 0.859805 0.337219
0.145031 0.337049 0.143189 0.852744
0.141885 0.65495 0.14714 0.16648
0.35359 0.856667 0.848618 0.631921
0.660759 0.151337 0.850174 0.842359
0.35391 0.14983 0.850892 0.152042
0.846875 0.655714 0.846766 0.342309
0.153573 0.141473 0.149235 0.353003
0.356502 0.85044 0.845872 0.663623
0.138685 0.154895 0.146394 0.351267
0.34671 0.148318 0.848246 0.138679
0.352271 0.860861 0.841672 0.646111
0.144617 0.638452 0.152766 0.135638
0.154262 0.337537 0.144694 0.850294
0.348358 0.149522 0.849861 0.145493
0.34761 0.151844 0.854982 0.134192
0.843605 0.645045 0.850751 0.346598
0.350041 0.854512 0.863858 0.645241
0.335151 0.852695 0.849526 0.655687
0.850524 0.649148 0.849189 0.34942
0.342955 0.154109 0.852458 0.15744
0.153306 0.336626 0.150089 0.839939
0.15578 0.341934 0.155514 0.850186
0.343311 0.15518 0.851646 0.156766
0.357756 0.154433 0.851859 0.149113
0.14834 0.152236 0.152924 0.342565
0.343054 0.155875 0.840662 0.146838
0.138226 0.653965 0.15459 0.139422
0.343187 0.150567 0.849114 0.134009
0.650997 0.15628 0.847284 0.849718
0.351678 0.856965 0.853248 0.647097
0.346173 0.158217 0.849452 0.142439
0.648684 0.142771 0.854158 0.853377
0.147498 0.143977 0.145417 0.360655
0.855884 0.64531 0.843091 0.359727
0.354075 0.855031 0.849357 0.640679
0.871917 0.648309 0.847938 0.358078
0.147687 0.141811 0.146808 0.347964
0.14084 0.152356 0.14988 0.356674
0.148793 0.655157 0.154491 0.152812
0.159025 0.654259 0.149137 0.15104
0.65065 0.138611 0.845143 0.8488
0.854118 0.648526 0.849327 0.35646
0.352925 0.845812 0.844388 0.647829
0.356035 0.1465 0.842491 0.152291
0.15376 0.356159 0.152406 0.8447
0.86318 0.653366 0.85598 0.352702
0.343177 0.844635 0.849103 0.654167
0.344455 0.147675 0.855727 0.141461
0.341509 0.860652 0.850735 0.660505
0.353123 0.134591 0.853651 0.156351
0.852715 0.647635 0.851545 0.356411
0.158756 0.646563 0.148511 0.149396
0.353828 0.856658 0.848044 0.65683
0.353767 0.14778 0.848143 0.153674
0.145676 0.147941 0.144597 0.341796
0.143221 0.65333 0.153182 0.154169
0.852389 0.657463 0.847464 0.34511
0.640432 0.147874 0.852766 0.853413
0.356315 0.151004 0.85262 0.155731
0.156265 0.356342 0.14471 0.850442
0.846768 0.654328 0.84311 0.342839
0.357478 0.156187 0.851092 0.142465
0.354463 0.143694 0.852541 0.149022
0.159059 0.654216 0.150367 0.131922
0.145421 0.34263 0.147551 0.862302
0.348921 0.85209 0.850108 0.655937
0.146748 0.153241 0.146057 0.346955
0.148176 0.163154 0.158254 0.352256
0.843491 0.656682 0.862934 0.352068
0.356438 0.154365 0.846503 0.155898
0.345926 0.846361 0.836614 0.648893
0.153498 0.6514 0.156912 0.145513
0.347562 0.149722 0.841608 0.144958
0.35481 0.144523 0.852091 0.150378
0.143119 0.360953 0.147387 0.853858
0.353214 0.146589 0.854957 0.149343
0.151875 0.352862 0.146755 0.847471
0.347193 0.841998 0.841669 0.667932
0.653003 0.151324 0.852163 0.849849
0.14596 0.145565 0.134981 0.356265
0.144723 0.150528 0.146383 0.353919
0.657082 0.147393 0.859842 0.857301
0.652048 0.138555 0.847479 0.856313
0.146905 0.142701 0.156839 0.34464
0.355088 0.855599 0.85054 0.658335
0.148393 0.654938 0.150437 0.153984
0.349003 0.83905 0.852977 0.654669
0.147871 0.149793 0.153608 0.356508
0.851408 0.65693 0.857666 0.347865
0.145111 0.345691 0.144292 0.85762
0.344279 0.144929 0.855592 0.152316
0.34934 0.156579 0.862471 0.152235
0.340646 0.854726 0.843277 0.659605
0.137481 0.347742 0.164073 0.852863
0.352982 0.856508 0.833942 0.650642
0.846221 0.651867 0.855699 0.353687
0.153448 0.161088 0.150137 0.347755
0.150321 0.158345 0.155336 0.344472
0.151634 0.347916 0.158219 0.853903
0.158072 0.643319 0.150636 0.153234
0.141606 0.353577 0.156273 0.860012
0.146801 0.150238 0.157493 0.343805
0.847264 0.642913 0.854509 0.355643
0.653434 0.152873 0.838728 0.849386
0.648029 0.143714 0.851472 0.846108
0.145172 0.65985 0.152673 0.150674
0.14813 0.156469 0.154472 0.342332
0.151308 0.348175 0.150162 0.845518
0.338559 0.146047 0.858469 0.151351
0.148693 0.650658 0.159202 0.153705
0.148756 0.346356 0.154996 0.837062
0.655439 0.151406 0.832111 0.851521
0.350202 0.847855 0.852242 0.648011
0.352961 0.854598 0.856319 0.646324
0.352434 0.148672 0.855232 0.149259
0.655646 0.147127 0.868838 0.85628
0.137396 0.655667 0.138452 0.158987
0.145196 0.145395 0.151832 0.359159
0.353463 0.844135 0.85339 0.647344
0.362948 0.145457 0.853884 0.153178
0.656436 0.145596 0.852668 0.849
0.146993 0.350578 0.153749 0.856109
0.147928 0.354719 0.145873 0.843049
0.355553 0.146925 0.853023 0.153004
0.346783 0.849291 0.852691 0.648037
0.354838 0.859498 0.83929 0.650359
0.152714 0.666233 0.140087 0.139797
0.358773 0.14643 0.850418 0.142404
0.154135 0.64335 0.151003 0.160962
0.343455 0.154639 0.836659 0.153236
0.15105 0.138947 0.131135 0.341076
0.346989 0.147197 0.858107 0.153161
0.339344 0.834887 0.850184 0.655342
0.355218 0.142852 0.846384 0.135317
0.155224 0.659527 0.161741 0.148387
0.139616 0.143418 0.153892 0.352675
0.658636 0.147168 0.839378 0.848519
0.154168 0.343444 0.144818 0.845835
0.160757 0.153734 0.152001 0.340964
0.148095 0.14553 0.161775 0.3433
0.342708 0.15207 0.846743 0.145546
0.148338 0.355663 0.14005 0.846589
0.162379 0.149434 0.153859 0.354582
0.152751 0.351321 0.151351 0.847226
0.85459 0.642394 0.852665 0.349542
0.136839 0.345433 0.150936 0.860671
0.845389 0.645112 0.860326 0.329596
0.142647 0.150173 0.154952 0.355876
0.146427 0.145439 0.154085 0.333414
0.854316 0.651555 0.843621 0.348417
0.346222 0.849589 0.860709 0.643632
0.650725 0.147294 0.853196 0.845615
0.150054 0.637391 0.151151 0.157498
0.140557 0.36052 0.157606 0.843629
0.342707 0.151755 0.837242 0.147653
0.650954 0.151727 0.858213 0.858172
0.351809 0.148479 0.847966 0.142654
0.649225 0.15297 0.85206 0.848198
0.157437 0.145284 0.15136 0.353049
0.847417 0.643598 0.858562 0.338953
0.337562 0.851338 0.853004 0.650269
0.64471 0.145016 0.851723 0.850901
0.344899 0.85735 0.855168 0.639577
0.154303 0.648165 0.154256 0.14271
0.151265 0.660126 0.144262 0.160528
0.655076 0.14099 0.848078 0.845389
0.652351 0.153671 0.845687 0.840973
0.352558 0.145489 0.857617 0.152957
0.140839 0.145544 0.156022 0.346052
0.139143 0.349437 0.144932 0.845857
0.343928 0.846852 0.852226 0.650784
0.148094 0.353402 0.147475 0.843453
0.860821 0.64585 0.84316 0.348613
0.355504 0.845961 0.843926 0.648358
0.639289 0.156196 0.847396 0.846091
0.153518 0.349374 0.158186 0.854192
0.144191 0.641901 0.154325 0.14273
0.356969 0.854812 0.857853 0.646802
0.851234 0.664232 0.856383 0.352412
0.640271 0.133982 0.846232 0.854126
0.852366 0.644434 0.845477 0.351661
0.158379 0.352586 0.159353 0.851507
0.352099 0.145398 0.845637 0.146978
0.134395 0.655555 0.154012 0.14797
0.857875 0.646491 0.84264 0.352398
0.15502 0.141638 0.164533 0.345332
0.652837 0.160299 0.845469 0.863169
0.148534 0.340166 0.155965 0.848325
0.149736 0.15213 0.144327 0.351795
0.845132 0.655 0.853181 0.357193
0.342829 0.146139 0.848802 0.14698
0.145133 0.641517 0.155327 0.14151
0.157686 0.660531 0.142803 0.147356
0.155556 0.339812 0.144399 0.848612
0.847294 0.655538 0.856271 0.349602
0.158073 0.155125 0.142481 0.353409
0.158583 0.355776 0.15158 0.845498
0.148415 0.6469 0.153443 0.146385
0.148983 0.643733 0.147502 0.14756
0.845047 0.649468 0.853658 0.361326
0.34672 0.843938 0.862403 0.657879
0.659546 0.150198 0.844553 0.850747
0.847622 0.648489 0.8543 0.354062
0.652224 0.153365 0.843801 0.859731
0.347069 0.146915 0.841144 0.14621
0.349399 0.164036 0.837584 0.145691
0.847674 0.652133 0.86175 0.359872
0.145429 0.155338 0.136265 0.356712
0.855776 0.65652 0.849833 0.339976
0.84573 0.65121 0.860838 0.360657
0.848807 0.648156 0.845001 0.359832
0.151023 0.35444 0.155951 0.842675
0.339978 0.844548 0.8533 0.648353
0.340177 0.850771 0.844899 0.654589
0.848435 0.653275 0.835863 0.348399
0.346877 0.846443 0.852926 0.657219
0.134572 0.157867 0.133032 0.350558
0.352082 0.842107 0.848376 0.653885
0.352198 0.158355 0.847572 0.15141
0.158926 0.344835 0.142043 0.850566
0.144447 0.354639 0.146719 0.846096
0.146629 0.142051 0.157465 0.347297
0.15325 0.35417 0.155312 0.846509
0.852565 0.651213 0.858428 0.346839
0.338654 0.150623 0.852424 0.138694
0.343638 0.855009 0.850782 0.648564
0.353825 0.1481 0.854455 0.158852
0.148401 0.147663 0.157983 0.357123
0.352709 0.849166 0.85941 0.634531
0.353275 0.154583 0.839233 0.147549
0.150559 0.653808 0.153782 0.140456
0.153616 0.352977 0.159316 0.834642
0.362437 0.837791 0.837018 0.657672
0.847935 0.654965 0.853855 0.352078
0.160886 0.65595 0.15159 0.151132
0.148228 0.145724 0.156445 0.350262
0.152011 0.165019 0.137422 0.35978
0.350745 0.149262 0.84623 0.150389
0.151818 0.350971 0.147562 0.846276
0.151744 0.140247 0.1412 0.348022
0.154225 0.150142 0.151924 0.358185
0.653446 0.154596 0.852993 0.856357
0.152741 0.343165 0.142109 0.853152
0.34271 0.152859 0.853537 0.147782
0.159532 0.138739 0.144685 0.346488
0.149055 0.141288 0.15208 0.35138
0.163194 0.350349 0.148584 0.857123
0.346757 0.854688 0.844375 0.647827
0.154366 0.345468 0.164664 0.853072
0.145466 0.148359 0.140786 0.338086
0.347915 0.839439 0.856138 0.65105
0.643185 0.153404 0.852934 0.850278
0.154602 0.150085 0.14518 0.361986
0.349424 0.146975 0.851301 0.14266
0.846402 0.643767 0.829643 0.356021
0.65123 0.150788 0.855639 0.850822
0.342821 0.860422 0.850123 0.642689
0.350408 0.150873 0.84178 0.146787
0.341898 0.155824 0.838389 0.151853
0.34313 0.84066 0.848952 0.642668
0.350956 0.84776 0.842296 0.644986
0.642593 0.151042 0.837077 0.842742
0.355431 0.148747 0.854538 0.145696
0.339862 0.846955 0.851268 0.653802
0.651097 0.158044 0.859098 0.849473
0.654145 0.146705 0.845379 0.853402
0.853629 0.646004 0.856881 0.343809
0.150993 0.65093 0.155551 0.163626
0.656878 0.137821 0.858304 0.845441
